id,title,titleKana,creators,publisher,demographic,status,firstPublishedYear,genres,factorScope,onboardingEligible,recommendationEligible,libraryOnly,metadataConfidence,groupingConfidence,sourceAgreement,annotationReviewMethod,annotationReviewedAt,annotationReviewReference,evidenceId
work-ac4059b89f3366ca7a17,平和の国の島崎へ,,濱田 轟天;瀬下 猛,講談社,seinen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ac4059b89f3366ca7a17
work-acd21b368e5f8056c433,恋と嘘,,ムサヲ,講談社,shonen,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-acd21b368e5f8056c433
work-acf8f385f6db7ee0548f,魔法少女201,,むちゃ,集英社,seinen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-acf8f385f6db7ee0548f
work-ad38d82ea223f178fc45,いとしのニーナ,,いくえみ綾,幻冬舎コミックス,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ad38d82ea223f178fc45
work-ad5f86af594b6869b3c4,今日からヒットマン,,むとうひろし,日本文芸社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ad5f86af594b6869b3c4
work-ad6f59e1673b2aecf05d,玲瓏館健在なりや,,冨 明仁,KADOKAWA,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ad6f59e1673b2aecf05d
work-ad79d2d5274424ff238a,生まれる価値のなかった自分がアンナのためにできるいくつかのこと,,永瀬ようすけ,双葉社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ad79d2d5274424ff238a
work-add0fc783fd6e097741a,さよーならみなさん,,西村 ツチカ,小学館,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-add0fc783fd6e097741a
work-add65891576ac41cfa2e,災禍の神は願わない,,尾羊 英,一迅社,unknown,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-add65891576ac41cfa2e
work-ae029e2e5a24c1b73ead,侵略！イカ娘,,安部真弘,秋田書店,shonen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ae029e2e5a24c1b73ead
work-ae0ac8a5acfc5fbb7dd6,終末のワルキューレ,,アジチカ;梅村真也;フクイタクミ,ノース・スターズ・ピクチャーズ,seinen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ae0ac8a5acfc5fbb7dd6
work-ae5b065450bddde322db,へんしんものがたり,,渡辺ペコ,秋田書店,josei,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ae5b065450bddde322db
work-ae64a3beb094a9a39208,夜桜さんちの大作戦,,権平 ひつじ,集英社,shonen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ae64a3beb094a9a39208
work-aea8c87edc086fa7ea0e,HUMINT,,マツリ,講談社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-aea8c87edc086fa7ea0e
work-aefa7ad21c5edcb200f2,プルターク英雄伝,,佐藤ヒロシ,潮出版社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-aefa7ad21c5edcb200f2
work-af3443bab1c30d470a76,坂本ですが?,,佐野 菜見,KADOKAWA,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-af3443bab1c30d470a76
work-af747063a237abf9dfc6,ききみみ図鑑,,宮田 紘次,KADOKAWA,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-af747063a237abf9dfc6
work-af98ab87f1e846c26e1a,夜の須田課長,,クマザワミキコ,徳間書店,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-af98ab87f1e846c26e1a
work-afae32577b86c1197811,迷宮ブラックカンパニー,,安村洋平,マッグガーデン,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-afae32577b86c1197811
work-afe85672c12153071644,桐谷さん ちょっそれ食うんすか!?,,ぽんとごたんだ,双葉社,unknown,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-afe85672c12153071644
work-b030f64d25c6108129bb,五等分の花嫁,,春場 ねぎ,講談社,shonen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b030f64d25c6108129bb
work-b0393a3f0573bf223d68,モンタージュ,,渡辺潤,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b0393a3f0573bf223d68
work-b03c7f59e96d7019f84b,ハチワンダイバー,,柴田ヨクサル,集英社,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b03c7f59e96d7019f84b
work-b0baba6c795643b1db91,町田くんの世界,,安藤ゆき,集英社,shojo,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b0baba6c795643b1db91
work-b0d9262b5faec57443d3,ご注文はうさぎですか?,,Koi,芳文社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b0d9262b5faec57443d3
work-b10c683e9192b2713267,ブラステッド,,室井 大資,KADOKAWA,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b10c683e9192b2713267
work-b1517b435e9cba65ed3a,雅血の陰陽師,,藤本桜,スクウェア・エニックス,seinen,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b1517b435e9cba65ed3a
work-b2b928add359bc4daf20,女子かう生,,若井ケン,双葉社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b2b928add359bc4daf20
work-b2bde60c1336c7827528,アニメがお仕事!,,石田敦子,少年画報社,seinen,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b2bde60c1336c7827528
work-b2be97620643b3342637,アオイホノオ,,島本和彦,小学館,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b2be97620643b3342637
work-b2e1ad54e15dd95a1f6e,架カル空ノ音,,吟鳥子,エンターブレイン,unknown,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b2e1ad54e15dd95a1f6e
work-b3038bdbf0c923d2df63,推しが武道館いってくれたら死ぬ,,平尾アウリ,徳間書店,unknown,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b3038bdbf0c923d2df63
work-b30deb01be407f4874d5,少女終末旅行,,つくみず,新潮社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b30deb01be407f4874d5
work-b34f17cb8b7a2c8347ae,草子ブックガイド,,玉川重機,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b34f17cb8b7a2c8347ae
work-b36492e3489351868c3a,さきくさの咲く頃,,ふみふみこ,太田出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b36492e3489351868c3a
work-b3ea582f72fd539f881c,ありす、宇宙までも,,売野 機子,小学館,seinen,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b3ea582f72fd539f881c
work-b403d2f9699b4f8dd110,おはようおかえり,,鳥飼茜,講談社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b403d2f9699b4f8dd110
work-b4284a6ef960f906d31e,友達100人できるかな,,とよ田みのる,講談社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b4284a6ef960f906d31e
work-b42c82a6d81e74f36393,ママさん,,山田まりお,竹書房,seinen,unknown,2007,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b42c82a6d81e74f36393
work-b43179510f04ed7ad247,ワイルドマウンテン,,本秀康,小学館,seinen,unknown,2004,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b43179510f04ed7ad247
work-b4959f8ba3d80eab7fdc,人造人間100,,江ノ島 だいすけ,集英社,shonen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b4959f8ba3d80eab7fdc
work-b4ba31a2137661c5d9b7,ダンジョンの幼なじみ,,久真 やすひさ,KADOKAWA,unknown,unknown,2022,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b4ba31a2137661c5d9b7
work-b50b131e3e2bd7448d96,あそこではたらくムスブさん,,モリ タイシ,小学館,seinen,unknown,2018,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b50b131e3e2bd7448d96
work-b5a9398b10375ab5e34a,麻宮さんの妹,,あさの,芳文社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b5a9398b10375ab5e34a
work-b5c4007fad3d7bbd88e6,干物妹！うまるちゃん,,サンカクヘッド,集英社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b5c4007fad3d7bbd88e6
work-b65fc340da602aa6a002,ちちゃこい日記,,サワミソノ,双葉社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b65fc340da602aa6a002
work-b6650814d94e1cfd8df0,でり研,,ひらふみ,芳文社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b6650814d94e1cfd8df0
work-b6e5ab291c28e2a29076,変ゼミ,,TAGRO,講談社,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b6e5ab291c28e2a29076
work-b708734262fb9b67f948,ねこだらけ,,横山キムチ,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b708734262fb9b67f948
work-b7a1b40d29931c830f36,ベツ×バラ,,曙はる,芳文社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b7a1b40d29931c830f36
work-b8092c99183fc1709aa5,初恋モンスター,,日吉丸晃,講談社,unknown,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b8092c99183fc1709aa5
work-b82f0f93fdd068ab5ade,オンノジ,,施川ユウキ,秋田書店,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b82f0f93fdd068ab5ade
work-b837e5e17b849ba1f16c,霧の中のラプンツェル,,あらい・まりこ,双葉社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b837e5e17b849ba1f16c
work-b870bc0a8766298e959d,チーズの時間,,山口よしのぶ;花形怜,芳文社,unknown,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b870bc0a8766298e959d
work-b878ac041b9c56fdedee,空と原,,中村明日美子,茜新社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b878ac041b9c56fdedee
work-b8e8677c1cf0600ba9ae,ハル×キヨ,,オザキアキラ,集英社,shojo,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b8e8677c1cf0600ba9ae
work-b96bf77bd21ed120dbb9,好きっていいなよ。,,葉月 かなえ,講談社,shojo,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b96bf77bd21ed120dbb9
work-b96dd032786014446952,ランウェイで笑って,,猪ノ谷 言葉,講談社,shonen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b96dd032786014446952
work-b96ddda6b8c1e557a1aa,AIの遺電子,,山田胡瓜,秋田書店,shonen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b96ddda6b8c1e557a1aa
work-b986b14ce64ba5081a4c,1122,,渡辺 ペコ,講談社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b986b14ce64ba5081a4c
work-b9b5c17e13ccb24f624c,K-9 警視庁公安部公安第9課異能対策係,,奧山 哲矢,講談社,shonen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-b9b5c17e13ccb24f624c
work-ba0f61184218109003a3,この愛は、異端。,,森山絵凪,白泉社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ba0f61184218109003a3
work-ba25b1e7c446ec3c01b7,やがて絵筆を映ろし君は,,起田 ねぐせ,集英社,seinen,unknown,2026,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ba25b1e7c446ec3c01b7
work-ba268cddc64ed3a4cf32,ギャルと恐竜,,森 もり子;トミムラ コタ,講談社,seinen,unknown,2019,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ba268cddc64ed3a4cf32
work-ba9a377f97f53eb2a746,はちみつの花,,木内たつや,白泉社,shojo,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-ba9a377f97f53eb2a746
work-bab766aa49cd922c0b11,千歳ヲチコチ,,D・キッサン,一迅社,shojo,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bab766aa49cd922c0b11
work-bad930ace10caa55d7e2,この音とまれ!,,アミュー,集英社,shonen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bad930ace10caa55d7e2
work-baf3c9c7f657242aa194,青春兵器ナンバーワン,,長谷川 智広,集英社,shonen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-baf3c9c7f657242aa194
work-bb654a8f2166bed49f9a,みどりのまきば,,御徒町鳩,新書館,shojo,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bb654a8f2166bed49f9a
work-bb69c71a844a88a47969,椿町ロンリープラネット,,やまもり三香,集英社,shojo,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bb69c71a844a88a47969
work-bb7c2a4f63ef8e781606,一度だけでも、後悔してます。,,宮原 都,KADOKAWA,seinen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bb7c2a4f63ef8e781606
work-bb7f73d695b719a6adbf,ぷるるんワンダーランド,,ながしま超助,日本文芸社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bb7f73d695b719a6adbf
work-bb8ed9d87c9da1591e4c,信長の忍び,,重野なおき,白泉社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bb8ed9d87c9da1591e4c
work-bb9ee891b6fcd3ddf2db,しょぼにゃん,,きっか,少年画報社,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bb9ee891b6fcd3ddf2db
work-bbac2743f6c44efda949,アサギロ,,ヒラマツミノル,小学館,unknown,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bbac2743f6c44efda949
work-bc213d5c418d27ebcf2a,妹は知っている,,雁木 万里,講談社,seinen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bc213d5c418d27ebcf2a
work-bc2998e79453ac2113e7,総理倶楽部,,日丸屋 秀和;佐倉 ケンイチ,集英社,shonen,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bc2998e79453ac2113e7
work-bc3adc5541bc8e96c5fd,たいようのいえ,,タアモ,講談社,shojo,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bc3adc5541bc8e96c5fd
work-bc50d9b0573bc07a986d,魔街の坂,,中村哲也,KADOKAWA,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bc50d9b0573bc07a986d
work-bc7561b3680492d55be9,あそびあそばせ,,涼川りん,白泉社,seinen,unknown,2016,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bc7561b3680492d55be9
work-bc8093205bdb1ae22eb2,焔の眼,,押切蓮介,双葉社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bc8093205bdb1ae22eb2
work-bcd43d3188c2533e1068,イルミナシオン,,ヤマシタトモコ,宙出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bcd43d3188c2533e1068
work-bcf6814e2f138e3d4b6e,モトカノ☆食堂,,大井昌和,双葉社,seinen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bcf6814e2f138e3d4b6e
work-bd42208a660912d9d95d,路地恋花,,麻生みこと,講談社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bd42208a660912d9d95d
work-bd5bdc4150f30a07971b,センセイの鞄,,谷口ジロー;川上弘美,双葉社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bd5bdc4150f30a07971b
work-bd5c323a3dbc9f3a04d4,来世は他人がいい,,小西 明日翔,講談社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bd5c323a3dbc9f3a04d4
work-bdcf8de5aebcef0e1ed5,トリコ,,島袋光年,集英社,shonen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bdcf8de5aebcef0e1ed5
work-bdd1eac9ae8471a4dbbc,モテるマンガ,,ソウ;ゆうきゆう,少年画報社,seinen,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bdd1eac9ae8471a4dbbc
work-be1ed2eccb1bdce989bd,人形の国,,弐瓶 勉,講談社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be1ed2eccb1bdce989bd
work-be54044322b24ee62dba,ドカベン ドリームトーナメント編,,水島新司,秋田書店,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be54044322b24ee62dba
work-be6fdcb10451af4f7569,DROPS,,阿仁谷ユイジ,太田出版,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be6fdcb10451af4f7569
work-be718dc826c927adf274,テラフォーマーズ,,橘賢一;貴家悠,集英社,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be718dc826c927adf274
work-be8ce654b5d7e7b3fdfb,金の国 水の国,,岩本 ナオ,小学館,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be8ce654b5d7e7b3fdfb
work-be8d528fa1e3ae0e6d31,往生際の意味を知れ！,,米代 恭,小学館,seinen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be8d528fa1e3ae0e6d31
work-be90023564b36a3b0eac,ライアー×ライアー,,金田一 蓮十郎,講談社,shojo,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-be90023564b36a3b0eac
work-bf1cc824209498660888,ＥＶＩＬ ＨＥＡＲＴ,,武富智,集英社,seinen,unknown,2005,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-bf1cc824209498660888
work-c0a4903a040d0f704d18,レストー夫人,,三島芳治,集英社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c0a4903a040d0f704d18
work-c0c630ff4d186daf762d,龍とカメレオン,,石山諒,スクウェア・エニックス,seinen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c0c630ff4d186daf762d
work-c0e989c7b8bb7447840b,タケヲちゃん物怪録,,とよ田みのる,小学館,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c0e989c7b8bb7447840b
work-c1304bfa319ba318368e,田中くんはいつもけだるげ,,ウダノゾミ,スクウェア・エニックス,shonen,unknown,2014,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c1304bfa319ba318368e
work-c13afa217a833f90bc3c,手紙物語,,鳥野しの,祥伝社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c13afa217a833f90bc3c
work-c14e82937201df34495d,ワンパンマン,,ONE;村田 雄介,集英社,shonen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c14e82937201df34495d
work-c24c7f023810516a931c,同級生,,中村明日美子,茜新社,unknown,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c24c7f023810516a931c
work-c2564ae48ae5e689ea66,バクマン。,,小畑 健;大場 つぐみ,集英社,shonen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2564ae48ae5e689ea66
work-c2d28d298730bdf6ee33,僕たちがやりました,,荒木光;金城宗幸,講談社,seinen,unknown,2015,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2d28d298730bdf6ee33
work-c2df32661c0b925ff74f,カラオケ行こ！,,和山 やま,KADOKAWA,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2df32661c0b925ff74f
work-c2e1a97976346530a420,魔力枯れのダークエルフ,,板橋 大祐,講談社,seinen,unknown,2026,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2e1a97976346530a420
work-c2f3864045578cebb590,となりの猫と恋知らず,,あきのこ,スクウェア・エニックス,unknown,unknown,2024,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c2f3864045578cebb590
work-c318fd52f1da01533910,間違った子を魔法少女にしてしまった,,双龍,新潮社,seinen,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c318fd52f1da01533910
work-c327594a74d5eb536b5a,赤羽骨子のボディガード,,丹月 正光,講談社,shonen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c327594a74d5eb536b5a
work-c3396a2a9fa22ab73971,ぼくらの17-ON!,,アキヤマ香,双葉社,unknown,unknown,2013,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c3396a2a9fa22ab73971
work-c3a1b26e0fc059b351ca,キミと話がしたいのだ。,,オザキミカ,イースト・プレス,unknown,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c3a1b26e0fc059b351ca
work-c3b522b077189878e8ab,あまちんは自称♂,,寺井 赤音,講談社,unknown,unknown,2017,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c3b522b077189878e8ab
work-c3d4d2e43bf3ecaf7f9a,神様がうそをつく。,,尾崎 かおり,講談社,seinen,unknown,,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c3d4d2e43bf3ecaf7f9a
work-c3fd0f24e8e29bf2f93a,だんドーン,,泰 三子,講談社,seinen,unknown,2023,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c3fd0f24e8e29bf2f93a
work-c480fbff0341ffcc2d17,しのびごと,,みたらし 三大;たけぐし 一本,集英社,shonen,unknown,2025,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c480fbff0341ffcc2d17
work-c49988385e99e0ae7089,ブランチライン,,池辺 葵,祥伝社,unknown,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c49988385e99e0ae7089
work-c50ea94bb66f72c679a2,機械仕掛けの愛,,業田 良家,小学館,seinen,unknown,2012,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c50ea94bb66f72c679a2
work-c55cfa2eba7b2880ab10,ベントラーベントラー,,野村亮馬,講談社,seinen,unknown,2009,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c55cfa2eba7b2880ab10
work-c578b9f1ab6212044971,もずく、ウォーキング!,,施川ユウキ,秋田書店,seinen,unknown,2006,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c578b9f1ab6212044971
work-c5c2695ad33fd05af945,カッコウの許嫁,,吉河 美希,講談社,shonen,unknown,2020,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c5c2695ad33fd05af945
work-c5e8c957903bf1832dc5,日々ロック,,榎屋克優,集英社,seinen,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c5e8c957903bf1832dc5
work-c62cd8a81b67b2feb839,バウンスバック,,こしの りょう,講談社,unknown,unknown,2021,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c62cd8a81b67b2feb839
work-c6418f7b70cff810199c,カブのイサキ,,芦奈野ひとし,講談社,seinen,unknown,2008,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c6418f7b70cff810199c
work-c65ce967e028013d13dd,一匹と九十九匹と,,うめざわしゅん,小学館,seinen,unknown,2011,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c65ce967e028013d13dd
work-c688b00ba5b432f77bf8,ケルベロス,,フクイタクミ,秋田書店,unknown,unknown,2010,,entry_1_3_volumes,false,false,true,1,1,1,unreviewed,,,ev-rakuten-library-work-c688b00ba5b432f77bf8
