candidateSha256,workId,canonicalTitle,axisId,finalState,finalValue,finalConfidence,confidenceProvenance,closure,localEvidence,geminiEvidence,adjudication,sourceUrl,reviewedByHuman,blockerCode,blockerDetails
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-e049c9aaf92ba31da8b0,これ描いて死ね,visualSoftness,known,3,0.87,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-e049c9aaf92ba31da8b0/visualSoftness,quorum-verified,art-local-other-audit.md,gemini-art-final-remaining-response.txt,adjudicated,https://sc-portal.tameshiyo.me/9784098511433,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-e049c9aaf92ba31da8b0,これ描いて死ね,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-e049c9aaf92ba31da8b0/motionImpact,quorum-verified,art-local-other-audit.md,gemini-art-final-remaining-response.txt,adjudicated,https://sc-portal.tameshiyo.me/9784098511433,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ebe399258f28460b8f9b,鈴木先生,artRealism,known,3,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ebe399258f28460b8f9b/artRealism,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated-to-unknown,https://reader.futabasha.co.jp/97845759402370000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ebe399258f28460b8f9b,鈴木先生,artDensity,known,3,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ebe399258f28460b8f9b/artDensity,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated-to-unknown,https://reader.futabasha.co.jp/97845759402370000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ebe399258f28460b8f9b,鈴木先生,visualSoftness,known,1,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ebe399258f28460b8f9b/visualSoftness,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated-to-unknown,https://reader.futabasha.co.jp/97845759402370000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ebe399258f28460b8f9b,鈴木先生,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ebe399258f28460b8f9b/motionImpact,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated-to-unknown,https://reader.futabasha.co.jp/97845759402370000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ef7106f6a387c9860877,その女、ジルバ,artRealism,known,2,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ef7106f6a387c9860877/artRealism,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091850249,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ef7106f6a387c9860877,その女、ジルバ,artDensity,known,2,0.82,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ef7106f6a387c9860877/artDensity,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091850249,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ef7106f6a387c9860877,その女、ジルバ,visualSoftness,known,3,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ef7106f6a387c9860877/visualSoftness,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091850249,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-ef7106f6a387c9860877,その女、ジルバ,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-ef7106f6a387c9860877/motionImpact,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091850249,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f391e591282e435a3c1d,アイアムアヒーロー,artRealism,known,4,0.95,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f391e591282e435a3c1d/artRealism,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091825803,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f391e591282e435a3c1d,アイアムアヒーロー,artDensity,known,4,0.95,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f391e591282e435a3c1d/artDensity,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091825803,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f391e591282e435a3c1d,アイアムアヒーロー,visualSoftness,known,0,0.84,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f391e591282e435a3c1d/visualSoftness,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091825803,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f391e591282e435a3c1d,アイアムアヒーロー,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f391e591282e435a3c1d/motionImpact,quorum-verified,art-local-other-audit.md,gemini-art-pass-c-other-group-01-response.txt,adjudicated,https://shogakukan.tameshiyo.me/9784091825803,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f50fa290eb4116a7078e,11人いる！,artRealism,known,2,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f50fa290eb4116a7078e/artRealism,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/eleven-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091910110000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f50fa290eb4116a7078e,11人いる！,artDensity,known,3,0.87,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f50fa290eb4116a7078e/artDensity,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/eleven-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091910110000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f50fa290eb4116a7078e,11人いる！,visualSoftness,known,3,0.86,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f50fa290eb4116a7078e/visualSoftness,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/eleven-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091910110000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f50fa290eb4116a7078e,11人いる！,motionImpact,unknown,,,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f50fa290eb4116a7078e/motionImpact,quorum-verified,art-salvage-four/local-codex-blind-freeze.md,art-salvage-four/eleven-gemini-counted-stdout.json,adjudicated:art-salvage-four/pass-c-adjudication.md,https://e-comi.shogakukan.co.jp/books/091910110000d0000000,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f5f0ee0b0ff16bc146e0,ばらかもん,artRealism,known,2,0.90,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f5f0ee0b0ff16bc146e0/artRealism,quorum-verified,art-local-barakamon-salvage.md,gemini-art-barakamon-salvage-response.md,adjudicated,https://www.ganganonline.com/title/868/chapter/33142,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f5f0ee0b0ff16bc146e0,ばらかもん,artDensity,known,2,0.89,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f5f0ee0b0ff16bc146e0/artDensity,quorum-verified,art-local-barakamon-salvage.md,gemini-art-barakamon-salvage-response.md,adjudicated,https://www.ganganonline.com/title/868/chapter/33142,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f5f0ee0b0ff16bc146e0,ばらかもん,visualSoftness,known,3,0.84,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f5f0ee0b0ff16bc146e0/visualSoftness,quorum-verified,art-local-barakamon-salvage.md,gemini-art-barakamon-salvage-response.md,adjudicated,https://www.ganganonline.com/title/868/chapter/33142,false,,
aaf4f4a4845ec105b8218f0f9e8358a2ae95c5823519e68e1752acada6e22529,work-f5f0ee0b0ff16bc146e0,ばらかもん,motionImpact,known,3,0.83,data/staging/catalog-expansion/pilots/pilot-001/final-overlay/art-confidence-pass-c.csv#work-f5f0ee0b0ff16bc146e0/motionImpact,quorum-verified,art-local-barakamon-salvage.md,gemini-art-barakamon-salvage-response.md,adjudicated,https://www.ganganonline.com/title/868/chapter/33142,false,,
