mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-c70561f9b04ac5cee307,konomanga-2022-ranking-07,candidate-0029e59a039dce3f6e74,work-0029e59a039dce3f6e74,included,【推しの子】,1,宝島社「このマンガがすごい！」編集部 official selection + Rakuten Books exact product match,https://sugoiweb.jp/column/4815/,2021-12-07,2026-08-22,sourceOfficialUrl=https://sugoiweb.jp/column/4815/; rakutenProductUrl=https://books.rakuten.co.jp/rb/16373626/; normalizedTitle=【推しの子】; matchedRakutenAuthor=赤坂 アカ × 横槍 メンゴ; isbn=9784088916507.
mapping-529cbe48e72c0088d610,mangataisho-2010-023,candidate-da98a01b4d345bd9c415,work-da98a01b4d345bd9c415,included,放課後のカリスマ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6057566/; normalizedTitle=放課後のかりすま; matchedRakutenAuthor=スエカネクミコ; isbn=9784091884664.
mapping-32f2415386f2ed66a33f,mangataisho-2011-092,candidate-da98a01b4d345bd9c415,work-da98a01b4d345bd9c415,duplicate,放課後のカリスマ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6057566/; normalizedTitle=放課後のかりすま; matchedRakutenAuthor=スエカネクミコ; isbn=9784091884664.
mapping-3e839e6e7adbb20419af,nippan-bookseller-recommendations-2010-003,candidate-da98a01b4d345bd9c415,work-da98a01b4d345bd9c415,duplicate,放課後のカリスマ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/104773/,2010,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/104773/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6057566/; normalizedTitle=放課後のかりすま; matchedRakutenAuthor=スエカネクミコ; isbn=9784091884664.
mapping-c8e7e12010547a2f3aed,mangataisho-2012-015,candidate-df29832c2155775e0e7c,work-df29832c2155775e0e7c,included,となりの関くん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12666671/; normalizedTitle=となりの関くん; matchedRakutenAuthor=森繁拓真; isbn=9784040665177.
mapping-d431bc4b20baf658a638,mangataisho-2014-164,candidate-df29832c2155775e0e7c,work-df29832c2155775e0e7c,duplicate,となりの関くん,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12666671/; normalizedTitle=となりの関くん; matchedRakutenAuthor=森繁拓真; isbn=9784040665177.
mapping-eee14c387462b9d2c6b4,nippan-bookseller-recommendations-2012-004,candidate-df29832c2155775e0e7c,work-df29832c2155775e0e7c,duplicate,となりの関くん,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105008/,2012,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105008/; rakutenProductUrl=https://books.rakuten.co.jp/rb/12666671/; normalizedTitle=となりの関くん; matchedRakutenAuthor=森繁拓真; isbn=9784040665177.
mapping-9ffd3a45180851269d1b,mangataisho-2011-086,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,included,男子高校生の日常,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6315051/; normalizedTitle=男子高校生の日常; matchedRakutenAuthor=山内泰延; isbn=9784757528062.
mapping-b86bb72ea68dd545fb53,mangataisho-2012-099,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,duplicate,男子高校生の日常,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/6315051/; normalizedTitle=男子高校生の日常; matchedRakutenAuthor=山内泰延; isbn=9784757528062.
mapping-d6decb9dcde2415d4278,nippan-bookseller-recommendations-2011-013,candidate-ea41ee65245a0dbdc4a8,work-ea41ee65245a0dbdc4a8,duplicate,男子高校生の日常,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://hon-hikidashi.jp/event/105000/,2011,2026-08-22,sourceOfficialUrl=https://hon-hikidashi.jp/event/105000/; rakutenProductUrl=https://books.rakuten.co.jp/rb/6315051/; normalizedTitle=男子高校生の日常; matchedRakutenAuthor=山内泰延; isbn=9784757528062.
mapping-3a1686b8696a81717823,mangataisho-2008-060,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,included,僕の小規模な生活,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2008.html,2008,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2008.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5215326/; normalizedTitle=僕の小規模な生活; matchedRakutenAuthor=福満しげゆき; isbn=9784063754179.
mapping-f1737f1093e36ad54f41,mangataisho-2009-053,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,duplicate,僕の小規模な生活,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5215326/; normalizedTitle=僕の小規模な生活; matchedRakutenAuthor=福満しげゆき; isbn=9784063754179.
mapping-b2c41aedb69b1b4fea42,mangataisho-2010-040,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,duplicate,僕の小規模な生活,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2010.html,2010,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2010.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5215326/; normalizedTitle=僕の小規模な生活; matchedRakutenAuthor=福満しげゆき; isbn=9784063754179.
mapping-e226ac3f66fe33a9631a,mangataisho-2011-078,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,duplicate,僕の小規模な生活,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2011.html,2011,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2011.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5215326/; normalizedTitle=僕の小規模な生活; matchedRakutenAuthor=福満しげゆき; isbn=9784063754179.
mapping-1b6120fbba4aa378af5a,mangataisho-2012-046,candidate-f1d22b68efa7fbd501ee,work-f1d22b68efa7fbd501ee,duplicate,僕の小規模な生活,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2012.html,2012,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2012.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5215326/; normalizedTitle=僕の小規模な生活; matchedRakutenAuthor=福満しげゆき; isbn=9784063754179.
mapping-e110d010f452b224b66d,mangataisho-2014-041,candidate-f59be454d59478f33914,work-f59be454d59478f33914,duplicate,ハクメイとミコチ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12127523/; normalizedTitle=はくめいとみこち; matchedRakutenAuthor=樫木　祐人; isbn=9784047286344.
mapping-72f6190375c6889af4e0,mangataisho-2015-160,candidate-f59be454d59478f33914,work-f59be454d59478f33914,duplicate,ハクメイとミコチ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2015.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12127523/; normalizedTitle=はくめいとみこち; matchedRakutenAuthor=樫木　祐人; isbn=9784047286344.
mapping-83c4111efaf44d018562,mangataisho-2019-009,candidate-f59be454d59478f33914,work-f59be454d59478f33914,duplicate,ハクメイとミコチ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2019.html,2019,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2019.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12127523/; normalizedTitle=はくめいとみこち; matchedRakutenAuthor=樫木　祐人; isbn=9784047286344.
mapping-46492b6622cec60c2ea2,tsugimanga-2015-comics-041,candidate-f59be454d59478f33914,work-f59be454d59478f33914,included,ハクメイとミコチ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2015/comics,2015-02-06,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2015/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/12127523/; normalizedTitle=はくめいとみこち; matchedRakutenAuthor=樫木　祐人; isbn=9784047286344.
mapping-c059ceac4931ee777b65,tsugimanga-2016-comics-032,candidate-f59be454d59478f33914,work-f59be454d59478f33914,duplicate,ハクメイとミコチ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2016/comics,2016-02-04,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2016/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/12127523/; normalizedTitle=はくめいとみこち; matchedRakutenAuthor=樫木　祐人; isbn=9784047286344.
mapping-042f405b44ea59e5e2e9,mangataisho-2017-013,candidate-f6cddc6b36f20bd0cc74,work-f6cddc6b36f20bd0cc74,duplicate,空挺ドラゴンズ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2017.html,2017,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2017.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/14496587/; normalizedTitle=空挺どらごんず; matchedRakutenAuthor=桑原 太矩; isbn=9784063882049.
mapping-0f585aa51b9baf5076f5,nippan-bookseller-recommendations-2018-005,candidate-f6cddc6b36f20bd0cc74,work-f6cddc6b36f20bd0cc74,duplicate,空挺ドラゴンズ,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://www.honyaclub.com/shop/pages/osusumecomic2018.aspx?affiliate=osusumec18,2018,2026-08-22,sourceOfficialUrl=https://www.honyaclub.com/shop/pages/osusumecomic2018.aspx?affiliate=osusumec18; rakutenProductUrl=https://books.rakuten.co.jp/rb/14496587/; normalizedTitle=空挺どらごんず; matchedRakutenAuthor=桑原 太矩; isbn=9784063882049.
mapping-064ac3a00d2c2552654a,tsugimanga-2017-comics-015,candidate-f6cddc6b36f20bd0cc74,work-f6cddc6b36f20bd0cc74,included,空挺ドラゴンズ,1,KADOKAWA「次にくるマンガ大賞」 official selection + Rakuten Books exact product match,https://tsugimanga.jp/winner/2017/comics,2017-08-23,2026-08-22,sourceOfficialUrl=https://tsugimanga.jp/winner/2017/comics; rakutenProductUrl=https://books.rakuten.co.jp/rb/14496587/; normalizedTitle=空挺どらごんず; matchedRakutenAuthor=桑原 太矩; isbn=9784063882049.
mapping-ee9393d73244cd3bc852,mangataisho-2014-157,candidate-f6fa4c2d3a7e1dc5257b,work-f6fa4c2d3a7e1dc5257b,included,ワカコ酒,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2014.html,2014,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2014.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12270968/; normalizedTitle=わかこ酒; matchedRakutenAuthor=新久千映; isbn=9784199801457.
mapping-b412ffcfbb98e3c7739c,mangataisho-2015-214,candidate-f6fa4c2d3a7e1dc5257b,work-f6fa4c2d3a7e1dc5257b,duplicate,ワカコ酒,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2015.html,2015,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2015.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/12270968/; normalizedTitle=わかこ酒; matchedRakutenAuthor=新久千映; isbn=9784199801457.
mapping-5b63a47a596c80a1bc44,nippan-bookseller-recommendations-2014-010,candidate-f6fa4c2d3a7e1dc5257b,work-f6fa4c2d3a7e1dc5257b,duplicate,ワカコ酒,1,日本出版販売「全国書店員が選んだおすすめコミック」 official selection + Rakuten Books exact product match,https://www.honyaclub.com/shop/pages/osusume_comic2014.aspx?affiliate=osusumec14,2014,2026-08-22,sourceOfficialUrl=https://www.honyaclub.com/shop/pages/osusume_comic2014.aspx?affiliate=osusumec14; rakutenProductUrl=https://books.rakuten.co.jp/rb/12270968/; normalizedTitle=わかこ酒; matchedRakutenAuthor=新久千映; isbn=9784199801457.
