candidateId,canonicalTitleJa,titleKana,creatorsJa,firstPublishedYear,originCountry,format,publicationStatus,notes
candidate-b36492e3489351868c3a,さきくさの咲く頃,,ふみふみこ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b36492e3489351868c3a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b3ea582f72fd539f881c,ありす、宇宙までも,,売野 機子,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b3ea582f72fd539f881c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b403d2f9699b4f8dd110,おはようおかえり,,鳥飼茜,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b403d2f9699b4f8dd110; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b4284a6ef960f906d31e,友達100人できるかな,,とよ田みのる,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b4284a6ef960f906d31e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b42c82a6d81e74f36393,ママさん,,山田まりお,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b42c82a6d81e74f36393; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b43179510f04ed7ad247,ワイルドマウンテン,,本秀康,2004,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b43179510f04ed7ad247; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b4959f8ba3d80eab7fdc,人造人間100,,江ノ島 だいすけ,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b4959f8ba3d80eab7fdc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b4b21d2ebe5b8efc84ea,Dr.コトー診療所,,山田 貴敏,2000,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b4b21d2ebe5b8efc84ea; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b4ba31a2137661c5d9b7,ダンジョンの幼なじみ,,久真 やすひさ,2022,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b4ba31a2137661c5d9b7; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b50b131e3e2bd7448d96,あそこではたらくムスブさん,,モリ タイシ,2018,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b50b131e3e2bd7448d96; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b5a9398b10375ab5e34a,麻宮さんの妹,,あさの,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b5a9398b10375ab5e34a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b5c4007fad3d7bbd88e6,干物妹！うまるちゃん,,サンカクヘッド,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b5c4007fad3d7bbd88e6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b61c060ab91f78b31b2b,よつばと！,ヨツバト,あずまきよひこ,2003,unknown,unknown,ongoing,Matched existing Gold work yotsuba-to by normalized title/alias + creator overlap.
candidate-b65fc340da602aa6a002,ちちゃこい日記,,サワミソノ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b65fc340da602aa6a002; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b6650814d94e1cfd8df0,でり研,,ひらふみ,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b6650814d94e1cfd8df0; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b6b8409e88b672767bf5,パンク・ポンク,,たちいりハルコ,1983,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b6b8409e88b672767bf5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b6e5ab291c28e2a29076,変ゼミ,,TAGRO,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b6e5ab291c28e2a29076; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b708734262fb9b67f948,ねこだらけ,,横山キムチ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b708734262fb9b67f948; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b73dec44c4920042dcae,B・B,,石渡治,1985,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b73dec44c4920042dcae; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b7a1b40d29931c830f36,ベツ×バラ,,曙はる,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b7a1b40d29931c830f36; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b7a7f8c204d15a5c0543,人間交差点,,矢島正雄;弘兼憲史,2003,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b7a7f8c204d15a5c0543; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b8092c99183fc1709aa5,初恋モンスター,,日吉丸晃,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b8092c99183fc1709aa5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b82f0f93fdd068ab5ade,オンノジ,,施川ユウキ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b82f0f93fdd068ab5ade; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b837e5e17b849ba1f16c,霧の中のラプンツェル,,あらい・まりこ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b837e5e17b849ba1f16c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b870bc0a8766298e959d,チーズの時間,,山口よしのぶ;花形怜,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b870bc0a8766298e959d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b878ac041b9c56fdedee,空と原,,中村明日美子,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b878ac041b9c56fdedee; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b8e8677c1cf0600ba9ae,ハル×キヨ,,オザキアキラ,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b8e8677c1cf0600ba9ae; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b8f6b96bf69d3054f73d,スーパーマリオくん,,沢田ユキオ,1991,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b8f6b96bf69d3054f73d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b96bf77bd21ed120dbb9,好きっていいなよ。,,葉月 かなえ,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b96bf77bd21ed120dbb9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b96dd032786014446952,ランウェイで笑って,,猪ノ谷 言葉,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b96dd032786014446952; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b96ddda6b8c1e557a1aa,AIの遺電子,,山田胡瓜,2016,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b96ddda6b8c1e557a1aa; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b986b14ce64ba5081a4c,1122,,渡辺 ペコ,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b986b14ce64ba5081a4c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b9b5c17e13ccb24f624c,K-9 警視庁公安部公安第9課異能対策係,,奧山 哲矢,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b9b5c17e13ccb24f624c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-b9d10a19087fe9608c87,おかみさん,,一丸,1991,unknown,unknown,unknown,Library-only candidate; opaque workId=work-b9d10a19087fe9608c87; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ba0f61184218109003a3,この愛は、異端。,,森山絵凪,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ba0f61184218109003a3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ba25b1e7c446ec3c01b7,やがて絵筆を映ろし君は,,起田 ねぐせ,2026,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ba25b1e7c446ec3c01b7; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ba268cddc64ed3a4cf32,ギャルと恐竜,,森 もり子;トミムラ コタ,2019,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ba268cddc64ed3a4cf32; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-ba9a377f97f53eb2a746,はちみつの花,,木内たつや,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-ba9a377f97f53eb2a746; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bab766aa49cd922c0b11,千歳ヲチコチ,,D・キッサン,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bab766aa49cd922c0b11; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-babec3af85aa4c567660,ふらいんぐうぃっち,,石塚千尋,2012,unknown,unknown,ongoing,Matched existing Gold work flying-witch by normalized title/alias + creator overlap.
candidate-bad930ace10caa55d7e2,この音とまれ!,,アミュー,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bad930ace10caa55d7e2; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-baf3c9c7f657242aa194,青春兵器ナンバーワン,,長谷川 智広,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-baf3c9c7f657242aa194; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bb654a8f2166bed49f9a,みどりのまきば,,御徒町鳩,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bb654a8f2166bed49f9a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bb69c71a844a88a47969,椿町ロンリープラネット,,やまもり三香,2015,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bb69c71a844a88a47969; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bb7c2a4f63ef8e781606,一度だけでも、後悔してます。,,宮原 都,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bb7c2a4f63ef8e781606; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bb7f73d695b719a6adbf,ぷるるんワンダーランド,,ながしま超助,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bb7f73d695b719a6adbf; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bb8ed9d87c9da1591e4c,信長の忍び,,重野なおき,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bb8ed9d87c9da1591e4c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bb9ee891b6fcd3ddf2db,しょぼにゃん,,きっか,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bb9ee891b6fcd3ddf2db; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bbac2743f6c44efda949,アサギロ,,ヒラマツミノル,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bbac2743f6c44efda949; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bbeeaad9e37ab267dc29,僕とロボコ,,宮崎 周平,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bbeeaad9e37ab267dc29; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bc030e8a35e7adf54ca6,僕のヒーローアカデミア,ボクノヒーローアカデミア,堀越耕平,2014,unknown,unknown,completed,Matched existing Gold work my-hero-academia by normalized title/alias + creator overlap.
candidate-bc213d5c418d27ebcf2a,妹は知っている,,雁木 万里,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bc213d5c418d27ebcf2a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bc2998e79453ac2113e7,総理倶楽部,,日丸屋 秀和;佐倉 ケンイチ,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bc2998e79453ac2113e7; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bc3adc5541bc8e96c5fd,たいようのいえ,,タアモ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bc3adc5541bc8e96c5fd; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bc50d9b0573bc07a986d,魔街の坂,,中村哲也,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bc50d9b0573bc07a986d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bc7561b3680492d55be9,あそびあそばせ,,涼川りん,2016,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bc7561b3680492d55be9; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bc8093205bdb1ae22eb2,焔の眼,,押切蓮介,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bc8093205bdb1ae22eb2; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bcd43d3188c2533e1068,イルミナシオン,,ヤマシタトモコ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bcd43d3188c2533e1068; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bcf6814e2f138e3d4b6e,モトカノ☆食堂,,大井昌和,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bcf6814e2f138e3d4b6e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bd42208a660912d9d95d,路地恋花,,麻生みこと,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bd42208a660912d9d95d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bd5bdc4150f30a07971b,センセイの鞄,,谷口ジロー;川上弘美,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bd5bdc4150f30a07971b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bd5c323a3dbc9f3a04d4,来世は他人がいい,,小西 明日翔,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bd5c323a3dbc9f3a04d4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bd651877af1038890ba4,メダリスト,,つるまいかだ,2020,unknown,unknown,ongoing,Matched existing Gold work medalist by normalized title/alias + creator overlap.
candidate-bdcf8de5aebcef0e1ed5,トリコ,,島袋光年,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bdcf8de5aebcef0e1ed5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bdd1eac9ae8471a4dbbc,モテるマンガ,,ソウ;ゆうきゆう,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bdd1eac9ae8471a4dbbc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be1ed2eccb1bdce989bd,人形の国,,弐瓶 勉,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be1ed2eccb1bdce989bd; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be54044322b24ee62dba,ドカベン ドリームトーナメント編,,水島新司,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be54044322b24ee62dba; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be6fdcb10451af4f7569,DROPS,,阿仁谷ユイジ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be6fdcb10451af4f7569; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be718dc826c927adf274,テラフォーマーズ,,橘賢一;貴家悠,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be718dc826c927adf274; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be770c8b3ea29cdbf874,空母いぶき,,かわぐちかいじ;惠谷治,2015,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be770c8b3ea29cdbf874; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be8ce654b5d7e7b3fdfb,金の国 水の国,,岩本 ナオ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be8ce654b5d7e7b3fdfb; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be8d528fa1e3ae0e6d31,往生際の意味を知れ！,,米代 恭,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be8d528fa1e3ae0e6d31; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-be90023564b36a3b0eac,ライアー×ライアー,,金田一 蓮十郎,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-be90023564b36a3b0eac; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bf1cc824209498660888,ＥＶＩＬ ＨＥＡＲＴ,,武富智,2005,unknown,unknown,unknown,Library-only candidate; opaque workId=work-bf1cc824209498660888; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-bf93a2347af2a15a05d8,光が死んだ夏,,モクモクれん,2021,unknown,unknown,ongoing,Matched existing Gold work the-summer-hikaru-died by normalized title/alias + creator overlap.
candidate-c04f65770fcfd22abb9f,ゆびさきと恋々,,森下suu,2019,unknown,unknown,ongoing,Matched existing Gold work a-sign-of-affection by normalized title/alias + creator overlap.
candidate-c0a4903a040d0f704d18,レストー夫人,,三島芳治,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c0a4903a040d0f704d18; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c0c630ff4d186daf762d,龍とカメレオン,,石山諒,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c0c630ff4d186daf762d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c0e989c7b8bb7447840b,タケヲちゃん物怪録,,とよ田みのる,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c0e989c7b8bb7447840b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c1304bfa319ba318368e,田中くんはいつもけだるげ,,ウダノゾミ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c1304bfa319ba318368e; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c133f39d62dde2fa3e1d,アオのハコ,,三浦糀,2021,unknown,unknown,ongoing,Matched existing Gold work blue-box by normalized title/alias + creator overlap.
candidate-c13afa217a833f90bc3c,手紙物語,,鳥野しの,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c13afa217a833f90bc3c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c14e82937201df34495d,ワンパンマン,,ONE;村田 雄介,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c14e82937201df34495d; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c221a17d6b962b17c9f4,屍鬼,,藤崎竜;小野不由美,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c221a17d6b962b17c9f4; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c24c7f023810516a931c,同級生,,中村明日美子,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c24c7f023810516a931c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c2564ae48ae5e689ea66,バクマン。,,小畑 健;大場 つぐみ,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c2564ae48ae5e689ea66; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c2a0771485686391ac82,7SEEDS,,田村由美,2001,unknown,unknown,completed,Matched existing Gold work 7seeds by normalized title/alias + creator overlap.
candidate-c2d28d298730bdf6ee33,僕たちがやりました,,荒木光;金城宗幸,2015,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c2d28d298730bdf6ee33; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c2df32661c0b925ff74f,カラオケ行こ！,,和山 やま,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c2df32661c0b925ff74f; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c2e1a97976346530a420,魔力枯れのダークエルフ,,板橋 大祐,2026,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c2e1a97976346530a420; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c2f3864045578cebb590,となりの猫と恋知らず,,あきのこ,2024,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c2f3864045578cebb590; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c318fd52f1da01533910,間違った子を魔法少女にしてしまった,,双龍,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c318fd52f1da01533910; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c327594a74d5eb536b5a,赤羽骨子のボディガード,,丹月 正光,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c327594a74d5eb536b5a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c3396a2a9fa22ab73971,ぼくらの17-ON!,,アキヤマ香,2013,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c3396a2a9fa22ab73971; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c3a1b26e0fc059b351ca,キミと話がしたいのだ。,,オザキミカ,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c3a1b26e0fc059b351ca; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c3b522b077189878e8ab,あまちんは自称♂,,寺井 赤音,2017,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c3b522b077189878e8ab; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c3d4d2e43bf3ecaf7f9a,神様がうそをつく。,,尾崎 かおり,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c3d4d2e43bf3ecaf7f9a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c3fd0f24e8e29bf2f93a,だんドーン,,泰 三子,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c3fd0f24e8e29bf2f93a; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c480fbff0341ffcc2d17,しのびごと,,みたらし 三大;たけぐし 一本,2025,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c480fbff0341ffcc2d17; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c49988385e99e0ae7089,ブランチライン,,池辺 葵,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c49988385e99e0ae7089; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c4abbc1b44fa5706bce3,風光る,,渡辺 多恵子,1997,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c4abbc1b44fa5706bce3; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c50ea94bb66f72c679a2,機械仕掛けの愛,,業田 良家,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c50ea94bb66f72c679a2; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c55467873ec70e670484,大ダーク,,林田 球,2019,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c55467873ec70e670484; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c55cfa2eba7b2880ab10,ベントラーベントラー,,野村亮馬,2009,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c55cfa2eba7b2880ab10; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c578b9f1ab6212044971,もずく、ウォーキング!,,施川ユウキ,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c578b9f1ab6212044971; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c5b0930ce00dcf865406,ONE PIECE,ワンピース,尾田栄一郎,1997,unknown,unknown,ongoing,Matched existing Gold work one-piece by normalized title/alias + creator overlap.
candidate-c5bfedbb9ee87b8dea2b,ファンシィダンス,,岡野玲子,1985,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c5bfedbb9ee87b8dea2b; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c5c2695ad33fd05af945,カッコウの許嫁,,吉河 美希,2020,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c5c2695ad33fd05af945; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c5e8c957903bf1832dc5,日々ロック,,榎屋克優,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c5e8c957903bf1832dc5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c61aa83d0482e2863eb3,九龍ジェネリックロマンス,,眉月じゅん,2019,unknown,unknown,completed,Matched existing Gold work kowloon-generic-romance by normalized title/alias + creator overlap.
candidate-c62cd8a81b67b2feb839,バウンスバック,,こしの りょう,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c62cd8a81b67b2feb839; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c6418f7b70cff810199c,カブのイサキ,,芦奈野ひとし,2008,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c6418f7b70cff810199c; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c642eab6cae97c9cd9a3,ぼっち・ざ・ろっく！,ボッチザロック,はまじあき,2018,unknown,unknown,ongoing,Matched existing Gold work bocchi-the-rock by normalized title/alias + creator overlap.
candidate-c65ce967e028013d13dd,一匹と九十九匹と,,うめざわしゅん,2011,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c65ce967e028013d13dd; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c688b00ba5b432f77bf8,ケルベロス,,フクイタクミ,2010,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c688b00ba5b432f77bf8; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c6b3f1cb34d8b4a922dc,カリュクス,,岬下部せすな,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c6b3f1cb34d8b4a922dc; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c6c0a2cca6e4cd0b1290,Kiss×sis,,ぢたま某,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c6c0a2cca6e4cd0b1290; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c6f4ede212b6475ffb81,黙示録の四騎士,,鈴木 央,2021,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c6f4ede212b6475ffb81; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c70511031405e0fb5c11,Ｈｅｌｃｋ,,七尾 ナナキ,2014,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c70511031405e0fb5c11; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c7280f9dcc2754d3f864,鵺の陰陽師,,川江 康太,2023,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c7280f9dcc2754d3f864; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c76c68896af3ef46e620,Doubt,,外海良基,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c76c68896af3ef46e620; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c78d636e59db94289c27,ウソツキ！ゴクオーくん,,吉もと誠,2012,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c78d636e59db94289c27; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c7d52715d5210ef9abc6,さよならさよなら、またあした,,シギサワカヤ,,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c7d52715d5210ef9abc6; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c7e065f61bb7a176ee56,臨死!!江古田ちゃん,,瀧波ユカリ,2006,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c7e065f61bb7a176ee56; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c805c5b70111f75d6fb5,海獣の子供,,五十嵐 大介,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c805c5b70111f75d6fb5; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
candidate-c8243866b7c8a6d9a2f8,町でうわさの天狗の子,,岩本ナオ,2007,unknown,unknown,unknown,Library-only candidate; opaque workId=work-c8243866b7c8a6d9a2f8; identity is normalized official title + matched Rakuten author; origin and original format remain unknown.
