mappingId,sourceItemId,candidateId,workId,mappingType,canonicalTitleJa,confidence,evidenceName,evidenceUrl,evidencePublishedAt,retrievedAt,notes
mapping-82214f9aea66441ff4b8,mangataisho-2009-056,candidate-989ea31af1af92fb78b4,work-989ea31af1af92fb78b4,duplicate,片恋の日記少女,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5296160/; normalizedTitle=片恋の日記少女; matchedRakutenAuthor=中村明日美子; isbn=9784592188995.
mapping-750cfd212d039a0c40fd,mangataisho-2009-057,candidate-9f6e65be23de6688e45b,work-9f6e65be23de6688e45b,included,不思議な少年,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/1385765/; normalizedTitle=不思議な少年; matchedRakutenAuthor=山下 和美; isbn=9784063287721.
mapping-51d5c2b13fc99ceb9ef1,mangataisho-2009-060,candidate-f340564af4573659dbfd,work-f340564af4573659dbfd,included,ファンタジウム,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4391491/; normalizedTitle=ふぁんたじうむ; matchedRakutenAuthor=杉本亜未; isbn=9784063726084.
mapping-cf68ab958ee998150ba1,mangataisho-2009-063,candidate-a8e87996ef571a3bad4d,work-a8e87996ef571a3bad4d,included,ミスミソウ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5478096/; normalizedTitle=みすみそう; matchedRakutenAuthor=押切蓮介; isbn=9784821185757.
mapping-2c3a95ee38047c6fa21e,mangataisho-2009-064,candidate-e5998ca4f3e0f450bb74,work-e5998ca4f3e0f450bb74,duplicate,へうげもの,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3682797/; normalizedTitle=へうげもの; matchedRakutenAuthor=山田 芳裕; isbn=9784063724875.
mapping-5a390396003d6ff20182,mangataisho-2009-066,candidate-3179334d0e99db4a1af7,work-3179334d0e99db4a1af7,included,ヘタリア,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5496051/; normalizedTitle=へたりあ; matchedRakutenAuthor=日丸屋　秀和; isbn=9784344812758.
mapping-52e43bb97048650d92af,mangataisho-2009-067,candidate-ae5b065450bddde322db,work-ae5b065450bddde322db,included,へんしんものがたり,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5613531/; normalizedTitle=へんしんものがたり; matchedRakutenAuthor=渡辺ペコ; isbn=9784253157360.
mapping-69c444af98be759949e0,mangataisho-2009-070,candidate-de3110c6c63ae56f9119,work-de3110c6c63ae56f9119,included,ミカるんX,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5605198/; normalizedTitle=みかるんx; matchedRakutenAuthor=高遠るい; isbn=9784253233316.
mapping-5f3ae00a94d0c9b79680,mangataisho-2009-071,candidate-727144f46f24235acecb,work-727144f46f24235acecb,included,まつのべっ！,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/10580120/; normalizedTitle=まつのべっ!; matchedRakutenAuthor=秋吉由美子; isbn=9784832266049.
mapping-61501bb8cf353b6c1283,mangataisho-2009-073,candidate-6de564a546b8bdf411b9,work-6de564a546b8bdf411b9,included,ひみこい,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5630787/; normalizedTitle=ひみこい; matchedRakutenAuthor=ろびこ; isbn=9784063655025.
mapping-338a53f8c08e19a62dd4,mangataisho-2009-074,candidate-9919ce0368e7e46897b5,work-9919ce0368e7e46897b5,included,マイガール,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4349782/; normalizedTitle=まいがーる; matchedRakutenAuthor=佐原ミズ; isbn=9784107713254.
mapping-939a01ac4b102ef5f782,mangataisho-2009-075,candidate-4f5a5e1c022ed0efcd6e,work-4f5a5e1c022ed0efcd6e,included,デボネア・ドライブ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5858844/; normalizedTitle=でぼねあ どらいぶ; matchedRakutenAuthor=朝倉世界一; isbn=9784757744233.
mapping-5845ae9ad016fdac76ac,mangataisho-2009-077,candidate-7f8d584b383ab15f1422,work-7f8d584b383ab15f1422,included,ナチュン,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4271890/; normalizedTitle=なちゅん; matchedRakutenAuthor=都留泰作; isbn=9784063144444.
mapping-aadaccda5822ae660193,mangataisho-2009-079,candidate-ce00dfcc098d1bebdcd7,work-ce00dfcc098d1bebdcd7,included,ノーバディクライ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5790489/; normalizedTitle=のーばでぃくらい; matchedRakutenAuthor=サトーユキエ; isbn=9784088568362.
mapping-425e99b665aacdc2510b,mangataisho-2009-080,candidate-11d23966f22f777e95d0,work-11d23966f22f777e95d0,duplicate,のらみみ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/1619953/; normalizedTitle=のらみみ; matchedRakutenAuthor=原一雄; isbn=9784091884114.
mapping-3f141a2a95bb2ed43544,mangataisho-2009-081,candidate-ba9a377f97f53eb2a746,work-ba9a377f97f53eb2a746,included,はちみつの花,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4084471/; normalizedTitle=はちみつの花; matchedRakutenAuthor=木内たつや; isbn=9784592188476.
mapping-5e124bc41a8ad646ae8b,mangataisho-2009-083,candidate-ada7dc2c1ce53daf775f,historie,duplicate,ヒストリエ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/1723322/; normalizedTitle=ひすとりえ; matchedRakutenAuthor=岩明 均; isbn=9784063143584.
mapping-ab7ae4b4630b2cdeada0,mangataisho-2009-085,candidate-c805c5b70111f75d6fb5,work-c805c5b70111f75d6fb5,duplicate,海獣の子供,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4427362/; normalizedTitle=海獣の子供; matchedRakutenAuthor=五十嵐 大介; isbn=9784091883681.
mapping-4d918472fb97a73b1195,mangataisho-2009-088,candidate-0ebf010ac12b9b60d80e,work-0ebf010ac12b9b60d80e,duplicate,機動旅団八福神,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5977527/; normalizedTitle=機動旅団八福神; matchedRakutenAuthor=福島　聡; isbn=9784757746954.
mapping-5aacf994e849209e9c93,mangataisho-2009-090,candidate-2d1408ff9b83acc27724,work-2d1408ff9b83acc27724,included,極道めし,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4287339/; normalizedTitle=極道めし; matchedRakutenAuthor=土山しげる; isbn=9784575833256.
mapping-66f5b06ec7ebeb2d1344,mangataisho-2009-091,candidate-d22b1c7ee9c7d5fb92f5,work-d22b1c7ee9c7d5fb92f5,included,勤しめ！仁岡先生,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4152529/; normalizedTitle=勤しめ!仁岡先生; matchedRakutenAuthor=尾高純一; isbn=9784757518001.
mapping-fe184c9cffdef011792b,mangataisho-2009-092,candidate-d6ab24ba01654d4e6e53,work-d6ab24ba01654d4e6e53,duplicate,金魚屋古書店,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/1749083/; normalizedTitle=金魚屋古書店; matchedRakutenAuthor=芳崎 せいむ; isbn=9784091885531.
mapping-824648b1f42d029b4cb8,mangataisho-2009-093,candidate-5091a08263efab2438bd,work-5091a08263efab2438bd,included,金剛番長,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5360922/; normalizedTitle=金剛番長; matchedRakutenAuthor=鈴木央; isbn=9784091212931.
mapping-ab56c7ab5ab501cfc5d4,mangataisho-2009-094,candidate-1806163b95ab496ab1fb,kimi-ni-todoke,duplicate,君に届け,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4256159/; normalizedTitle=君に届け; matchedRakutenAuthor=椎名 軽穂; isbn=9784088461342.
mapping-0354fd09c2a23b0c9525,mangataisho-2009-096,candidate-f80595341b9dba6368a9,work-f80595341b9dba6368a9,duplicate,潔く柔く,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4392766/; normalizedTitle=潔く柔く; matchedRakutenAuthor=いくえみ 綾; isbn=9784088461861.
mapping-4538ef7150497feb0191,mangataisho-2009-098,candidate-b96bf77bd21ed120dbb9,work-b96bf77bd21ed120dbb9,included,好きっていいなよ。,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5797601/; normalizedTitle=好きっていいなよ。; matchedRakutenAuthor=葉月 かなえ; isbn=9784063655179.
mapping-17f9844545193ecab4f3,mangataisho-2009-099,candidate-205e576ef057e3aed1ab,work-205e576ef057e3aed1ab,included,坂道のアポロン,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/5547038/; normalizedTitle=坂道のあぽろん; matchedRakutenAuthor=小玉 ユキ; isbn=9784091316707.
mapping-380a9f639ad9309246ca,mangataisho-2009-100,candidate-4f4175c6c19e963c46b4,work-4f4175c6c19e963c46b4,included,山本善次朗と申します,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4379933/; normalizedTitle=山本善次朗と申します; matchedRakutenAuthor=槙ようこ; isbn=9784088567433.
mapping-6f2b19e713af632d42b6,mangataisho-2009-101,candidate-a7a1e0666169f1b2e8c0,work-a7a1e0666169f1b2e8c0,included,海街diary,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4331329/; normalizedTitle=海街diary; matchedRakutenAuthor=吉田 秋生; isbn=9784091670250.
mapping-ec01e633195a04b35b8a,mangataisho-2009-102,candidate-9ea915886fe936b47d61,natsumes-book-of-friends,duplicate,夏目友人帳,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/3634138/; normalizedTitle=夏目友人帳; matchedRakutenAuthor=緑川ゆき; isbn=9784592171584.
mapping-1c88382d4f43dc660f3e,mangataisho-2009-103,candidate-457a3683fa1159ab439a,work-457a3683fa1159ab439a,included,ムダヅモ無き改革,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/15299577/; normalizedTitle=むだづも無き改革; matchedRakutenAuthor=大和田秀樹（漫画家）; isbn=9784801961821.
mapping-a4de618dd7fc4bf7ebb2,mangataisho-2009-104,candidate-ea293776a1e463f030de,work-ea293776a1e463f030de,included,メンズ校,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/4249242/; normalizedTitle=めんず校; matchedRakutenAuthor=和泉かねよし; isbn=9784091308290.
mapping-b8bf74400b3bada4e15d,mangataisho-2009-105,candidate-76bfd43f9fd555685806,work-76bfd43f9fd555685806,included,もっけ,1,マンガ大賞実行委員会 official selection + Rakuten Books exact product match,https://www.mangataisho.com/archives/2009.html,2009,2026-08-22,sourceOfficialUrl=https://www.mangataisho.com/archives/2009.html; rakutenProductUrl=https://books.rakuten.co.jp/rb/1456891/; normalizedTitle=もっけ; matchedRakutenAuthor=熊倉隆敏; isbn=9784063142976.
